X,Y,Z,formation
588389.2260293221,7015520.374220465,892.438003913336,sill_diabasio
588342.3288246256,7015502.819958549,887.4000325841505,sill_diabasio
588295.4316199291,7015485.265696633,881.5154825095182,sill_diabasio
588248.5344152327,7015467.711434715,872.6250597620528,sill_diabasio
588201.6372105363,7015450.157172799,859.9243513924938,sill_diabasio
588154.7400058397,7015432.602910882,841.076127526708,sill_diabasio
588107.8428011433,7015415.048648966,818.6439815635932,sill_diabasio
588060.9455964469,7015397.494387048,796.2899862783607,sill_diabasio
588010.9498975222,7015399.184675604,776.7726952571297,sill_diabasio
587960.9128291681,7015401.131907052,761.7394522558666,sill_diabasio
587910.8757608141,7015403.079138502,747.7269327267232,sill_diabasio
587860.83869246,7015405.02636995,740.8420317055125,sill_diabasio
587810.801624106,7015406.973601399,731.688305172537,sill_diabasio
587760.8484163851,7015410.370845764,723.0109882274037,sill_diabasio
587710.9204788723,7015414.205030878,718.8082715545172,sill_diabasio
587660.9925413593,7015418.039215992,715.7241450398866,sill_diabasio
587611.0646038464,7015421.873401106,713.6106680193534,sill_diabasio
587561.1366663335,7015425.70758622,703.8769098631112,sill_diabasio
587516.6516594669,7015448.596176343,687.2479558208852,sill_diabasio
587472.2317484396,7015471.712651509,672.366329421466,sill_diabasio
587427.8118374122,7015494.829126676,663.6430576913118,sill_diabasio
587383.3919263849,7015517.945601841,655.9088974047553,sill_diabasio
587349.0334536418,7015554.259824007,650.7652319779681,sill_diabasio
587314.9771947424,7015590.970464828,649.9999999999999,sill_diabasio
587280.920935843,7015627.681105651,650.2321566912037,sill_diabasio
587246.8646769436,7015664.391746473,652.4290044430969,sill_diabasio
587217.6733858761,7015704.44069311,648.9818623754425,sill_diabasio
587195.6722224776,7015749.423453462,644.0612587461121,sill_diabasio
587173.6710590792,7015794.406213814,637.5038094435725,sill_diabasio
587151.975379633,7015839.5177595625,633.1233412464768,sill_diabasio
587135.1322976376,7015886.675054954,629.3652873352385,sill_diabasio
587118.2892156421,7015933.832350346,634.2781919154028,sill_diabasio
587101.4461336468,7015980.989645738,645.0598822228498,sill_diabasio
587084.6030516513,7016028.14694113,659.3385048412347,sill_diabasio
587070.3428053139,7016075.956531603,670.5410285570756,sill_diabasio
587062.7751399012,7016125.456333218,680.6938783488272,sill_diabasio
587055.2074744884,7016174.956134833,691.1130602669534,sill_diabasio
587047.6398090757,7016224.45593645,703.5302694539962,sill_diabasio
587040.072143663,7016273.955738065,718.9380876853938,sill_diabasio
587044.6068176915,7016322.66182428,731.6514563304762,sill_diabasio
587058.574608265,7016370.749252432,733.5697836278837,sill_diabasio
587072.5423988384,7016418.836680584,721.8855741795918,sill_diabasio
587086.5101894119,7016466.924108736,704.0445681123516,sill_diabasio
587100.4779799854,7016515.011536888,682.979829390567,sill_diabasio
587114.4457705589,7016563.09896504,664.5988056006826,sill_diabasio
587128.4135611324,7016611.186393192,653.3275651060624,sill_diabasio
587155.3867241753,7016653.359445206,657.8282661465873,sill_diabasio
587182.4479456748,7016695.492451398,671.7738893194064,sill_diabasio
587209.5091671742,7016737.6254575895,694.8350518148228,sill_diabasio
587236.5703886737,7016779.75846378,720.9768381642212,sill_diabasio
587263.6316101731,7016821.891469972,743.1209227491645,sill_diabasio
587290.6928316726,7016864.024476164,756.2123072991126,sill_diabasio
587317.7540531722,7016906.157482356,752.5187842037531,sill_diabasio
587344.8152746717,7016948.290488547,741.9092684013355,sill_diabasio
587371.8764961711,7016990.4234947385,721.5776442028035,sill_diabasio
587398.9377176706,7017032.55650093,704.9013459125254,sill_diabasio
587446.6355127034,7017023.054094452,702.8644102277275,sill_diabasio
587495.2818471389,7017011.178318023,702.8188685018258,sill_diabasio
587543.9281815743,7016999.302541594,702.4364766123063,sill_diabasio
587592.5745160098,7016987.426765166,703.1710322050637,sill_diabasio
587641.2208504452,7016975.5509887375,699.9861948491342,sill_diabasio
587689.8671848807,7016963.675212309,690.4670832459731,sill_diabasio
587738.5135193161,7016951.799435881,678.3199298631164,sill_diabasio
587787.1598537515,7016939.923659452,667.8933036486003,sill_diabasio
587835.806188187,7016928.047883024,660.9638145236686,sill_diabasio
587884.4525226224,7016916.172106596,655.8449757371857,sill_diabasio
587933.3478054294,7016905.377200273,655.1933284512711,sill_diabasio
587982.2878565525,7016894.77666652,659.8133638990995,sill_diabasio
588031.2279076757,7016884.176132767,673.477036969105,sill_diabasio
588080.1679587987,7016873.575599014,688.9496015762961,sill_diabasio
588129.1080099219,7016862.975065261,703.0909093217795,sill_diabasio
588178.048061045,7016852.374531508,707.3856648130808,sill_diabasio
588226.9881121682,7016841.773997755,709.0618429779765,sill_diabasio
588275.9281632912,7016831.173464002,703.9419628226847,sill_diabasio
588324.8682144143,7016820.572930249,701.139114755396,sill_diabasio
588373.764814098,7016809.78825836,700.2110880416614,sill_diabasio
588422.2810847764,7016797.391831486,710.7792463921925,sill_diabasio
588470.7973554548,7016784.995404611,723.3063515560684,sill_diabasio
588519.3136261331,7016772.598977737,738.8025726109406,sill_diabasio
588567.8298968115,7016760.202550864,753.072529580928,sill_diabasio
588604.0957854468,7016726.083969208,768.1214121330398,sill_diabasio
588639.8060526856,7016690.980169791,783.38283511329,sill_diabasio
588675.5163199245,7016655.876370374,797.1851549176529,sill_diabasio
588711.2265871633,7016620.7725709565,817.0377676000464,sill_diabasio
588746.9368544021,7016585.66877154,839.631070274293,sill_diabasio
588782.6471216409,7016550.564972122,864.879729400818,sill_diabasio
588818.3573888798,7016515.4611727055,886.1009340516432,sill_diabasio
588853.8889424405,7016480.187947686,899.2016415735804,sill_diabasio
588887.0387179805,7016442.656729994,906.5377943603794,sill_diabasio
588920.1884935204,7016405.125512303,913.1511682653768,sill_diabasio
588953.3382690604,7016367.59429461,913.2184986422394,sill_diabasio
588986.4880446004,7016330.063076919,909.7634640648304,sill_diabasio
589019.6378201402,7016292.5318592265,906.985431829714,sill_diabasio
589052.7875956802,7016255.000641535,907.376660746128,sill_diabasio
589085.9373712202,7016217.469423844,911.4743258158164,sill_diabasio
589119.0871467602,7016179.938206151,918.71670874977,sill_diabasio
589152.2369223001,7016142.40698846,925.3469495053968,sill_diabasio
589185.3866978401,7016104.875770768,928.84204149268,sill_diabasio
589218.53647338,7016067.344553076,930.9810968997772,sill_diabasio
589251.68624892,7016029.813335384,935.2491532413068,sill_diabasio
589284.8360244599,7015992.282117692,940.667837573266,sill_diabasio
589317.9857999999,7015954.7509,946.1258994242266,sill_diabasio
587003.8523000004,7014780.9937,949.445947343226,sill_diabasio
587052.61161642,7014769.17674352,945.8294503784014,sill_diabasio
587101.3709328396,7014757.359787038,945.053577591102,sill_diabasio
587150.1302492592,7014745.542830557,941.374375059483,sill_diabasio
587198.8895656788,7014733.725874075,935.2686159920132,sill_diabasio
587247.6488820984,7014721.908917594,927.7728068250012,sill_diabasio
587296.408198518,7014710.091961112,921.5616205222616,sill_diabasio
587345.1675149376,7014698.275004631,921.151480434907,sill_diabasio
587393.9268313573,7014686.458048149,920.6491608652636,sill_diabasio
587442.6861477769,7014674.641091668,923.5219168518624,sill_diabasio
587470.4426394555,7014634.030410111,927.0074829397728,sill_diabasio
587496.587602972,7014591.210411502,930.9916193816862,sill_diabasio
587522.7325664884,7014548.390412892,934.8789169911108,sill_diabasio
587548.8775300048,7014505.570414282,931.8612838084688,sill_diabasio
587575.0224935213,7014462.7504156735,927.8986899417156,sill_diabasio
587601.1674570377,7014419.930417064,919.4919053554696,sill_diabasio
587627.3124205542,7014377.110418455,909.2844386746686,sill_diabasio
587653.4573840706,7014334.290419845,897.8475754200775,sill_diabasio
587647.981168064,7014284.497607479,891.6653676600502,sill_diabasio
587642.269771583,7014234.652935261,884.2254873787494,sill_diabasio
587636.5583751021,7014184.808263044,876.1616909169188,sill_diabasio
587630.8469786211,7014134.963590827,866.6067570832195,sill_diabasio
587625.1355821401,7014085.11891861,855.1390894803801,sill_diabasio
587619.4241856592,7014035.274246393,842.6759443441151,sill_diabasio
587612.327555518,7013985.630079999,833.8407879412289,sill_diabasio
587603.6711073763,7013936.211689658,827.3986828036532,sill_diabasio
587595.0146592347,7013886.793299319,818.5740153948072,sill_diabasio
587586.358211093,7013837.374908979,806.7402145133452,sill_diabasio
587576.003286784,7013788.372159366,792.367380181946,sill_diabasio
587560.861381834,7013740.540850448,778.7032086454096,sill_diabasio
587545.719476884,7013692.709541532,765.4344560972788,sill_diabasio
587530.577571934,7013644.878232615,753.2793115587749,sill_diabasio
587515.435666984,7013597.046923699,742.9793571498479,sill_diabasio
587500.2937620339,7013549.215614783,734.611695393571,sill_diabasio
587485.1518570839,7013501.3843058655,726.6751729130867,sill_diabasio
587470.0099521339,7013453.552996949,719.8838282853245,sill_diabasio
587449.2839284651,7013408.541948068,717.9935615820647,sill_diabasio
587419.7758694955,7013367.966267495,717.3322181754539,sill_diabasio
587390.2678105257,7013327.39058692,713.2408530047945,sill_diabasio
587360.759751556,7013286.814906347,707.35049667432,sill_diabasio
587331.2516925863,7013246.239225772,709.0363344628182,sill_diabasio
587301.7436336166,7013205.663545199,714.1662642036556,sill_diabasio
587272.2093750589,7013165.109185994,718.1044924562875,sill_diabasio
587238.4750075145,7013127.972898557,722.8702280977577,sill_diabasio
587204.7406399699,7013090.83661112,724.6889797907577,sill_diabasio
587171.0062724255,7013053.700323684,725.2753283052116,sill_diabasio
587137.271904881,7013016.564036247,725.9314623095082,sill_diabasio
587099.0424633885,7012984.212529527,730.4710162163921,sill_diabasio
587059.8742447215,7012952.860304014,735.763638669154,sill_diabasio
587020.7060260543,7012921.508078501,740.0107181344754,sill_diabasio
586981.5378073872,7012890.155852987,742.1879736029214,sill_diabasio
586942.3695887201,7012858.803627473,743.3446473692013,sill_diabasio
586903.201370053,7012827.45140196,743.8644955964069,sill_diabasio
586862.7206230761,7012798.120515733,746.1470512594527,sill_diabasio
586818.1454699335,7012775.095157527,752.7533430387359,sill_diabasio
586773.5703167911,7012752.069799322,757.9489949490212,sill_diabasio
586728.9951636485,7012729.044441115,759.530974407581,sill_diabasio
586684.4200105061,7012706.019082909,759.7991150393566,sill_diabasio
586639.7033058978,7012683.270443069,759.1869183206506,sill_diabasio
586594.9468763265,7012660.599461392,759.8518215270564,sill_diabasio
586550.1904467552,7012637.928479714,760.1853910227493,sill_diabasio
586504.6676323126,7012616.973992975,761.2800204300682,sill_diabasio
586457.9098558034,7012598.785487426,762.9218756589569,sill_diabasio
586411.1520792941,7012580.596981877,764.1856297095944,sill_diabasio
586364.3943027849,7012562.4084763285,761.7577579828859,sill_diabasio
586317.6365262757,7012544.21997078,756.6067708573017,sill_diabasio
586270.8787497664,7012526.031465231,749.4476831700886,sill_diabasio
586224.1209732572,7012507.842959682,744.0610159980689,sill_diabasio
586177.363196748,7012489.6544541335,738.6960399399223,sill_diabasio
586130.6054202387,7012471.4659485845,733.225949730832,sill_diabasio
586083.8476437294,7012453.277443036,727.843070887197,sill_diabasio
586037.0898672203,7012435.088937487,719.7730445810017,sill_diabasio
585990.3585055978,7012416.833587976,712.0212866712133,sill_diabasio
585943.7982028335,7012398.145366961,705.8059733203922,sill_diabasio
585897.2379000692,7012379.457145947,701.4560427690166,sill_diabasio
585850.677597305,7012360.768924932,695.9659899926104,sill_diabasio
585804.1172945407,7012342.080703918,686.1466160638686,sill_diabasio
585757.5569917765,7012323.392482903,673.2982148121517,sill_diabasio
585710.9966890122,7012304.704261888,657.9127437734737,sill_diabasio
585664.436386248,7012286.016040874,643.9038630191658,sill_diabasio
585615.7462858664,7012276.949174524,637.8158018724421,sill_diabasio
585565.6486072956,7012274.2410386335,638.5554984501382,sill_diabasio
585515.5509287247,7012271.532902743,638.368200254818,sill_diabasio
585465.4532501539,7012268.824766852,639.5248858483134,sill_diabasio
585415.355571583,7012266.116630961,641.9132169728134,sill_diabasio
585365.2578930121,7012263.40849507,647.8853832672505,sill_diabasio
585315.1602144414,7012260.70035918,657.3897951987398,sill_diabasio
585265.0625358705,7012257.992223289,670.0288138546621,sill_diabasio
585214.9648572996,7012255.284087398,684.120857156648,sill_diabasio
585164.8671787288,7012252.575951507,698.1340622182024,sill_diabasio
585114.7695001579,7012249.867815617,713.5471351160705,sill_diabasio
585064.6718215871,7012247.159679726,727.2614901034135,sill_diabasio
585014.5741430162,7012244.451543835,735.3259628728704,sill_diabasio
584965.6149601814,7012253.636239345,739.1935171701414,sill_diabasio
584916.9409379222,7012265.799748514,736.1349544620771,sill_diabasio
584868.2669156631,7012277.963257683,722.0871169925086,sill_diabasio
584819.5928934041,7012290.126766852,696.6893502757607,sill_diabasio
584770.918871145,7012302.290276022,666.5276608675114,sill_diabasio
584721.8196138685,7012311.662340272,639.0225470842265,sill_diabasio
584671.7316028251,7012314.543754492,614.6492530082086,sill_diabasio
584621.6435917816,7012317.425168712,598.0744452603476,sill_diabasio
584571.5555807382,7012320.3065829305,587.6736833113023,sill_diabasio
584521.4675696947,7012323.18799715,581.1011944623845,sill_diabasio
584471.5022932498,7012327.126679225,577.2102538868996,sill_diabasio
584422.0862213616,7012335.796352652,580.0671796566448,sill_diabasio
584372.6701494734,7012344.466026079,590.0836141861566,sill_diabasio
584323.2540775852,7012353.135699506,607.5105448087295,sill_diabasio
584273.838005697,7012361.805372934,627.7150018325119,sill_diabasio
584224.4219338088,7012370.475046361,648.576946618487,sill_diabasio
584175.0058619207,7012379.144719788,669.8014023177942,sill_diabasio
584125.5897900325,7012387.814393215,691.3050097979097,sill_diabasio
584076.1737181443,7012396.484066642,709.9844906989507,sill_diabasio
584026.7576462561,7012405.153740069,718.4553013678644,sill_diabasio
583977.341574368,7012413.823413496,713.6440134309611,sill_diabasio
583927.9255024798,7012422.493086923,711.4125633821677,sill_diabasio
583878.5094305915,7012431.16276035,710.7132823626971,sill_diabasio
583829.458410783,7012441.633050283,716.6883711273643,sill_diabasio
583780.5676537768,7012452.893835228,722.2868723478277,sill_diabasio
583733.3259315953,7012468.392565228,718.6075312646391,sill_diabasio
583689.6822276217,7012493.138039595,710.6274140716093,sill_diabasio
583646.0385236479,7012517.883513962,701.4805043233591,sill_diabasio
583602.3948196743,7012542.628988329,694.1800452662682,sill_diabasio
583558.7511157006,7012567.374462696,689.3376054950775,sill_diabasio
583515.107411727,7012592.119937063,684.9462517361283,sill_diabasio
583471.4637077532,7012616.86541143,682.0011021649767,sill_diabasio
583427.8200037795,7012641.610885797,680.2701714161125,sill_diabasio
583384.1762998059,7012666.3563601645,678.4739544075218,sill_diabasio
583340.5325958321,7012691.101834531,675.0568568477631,sill_diabasio
583296.8888918585,7012715.847308898,664.9472672887549,sill_diabasio
583253.2451878848,7012740.592783265,649.6740047289642,sill_diabasio
583217.195644199,7012774.194977295,640.2088181986412,sill_diabasio
583186.0801323821,7012813.551505629,641.4536616505637,sill_diabasio
583154.9646205652,7012852.908033964,651.0052887596431,sill_diabasio
583123.8491087483,7012892.264562299,659.7426182478218,sill_diabasio
583092.7335969313,7012931.621090633,663.842160014684,sill_diabasio
583061.6180851144,7012970.977618968,665.0,sill_diabasio
583045.3308937335,7013012.266455466,665.0,sill_diabasio
583065.3213084232,7013058.282699541,664.9749513561092,sill_diabasio
583085.3117231128,7013104.298943616,664.1837442467023,sill_diabasio
583105.3021378025,7013150.31518769,664.4332114661646,sill_diabasio
583125.2925524922,7013196.331431764,664.4566569623528,sill_diabasio
583145.2829671819,7013242.347675839,664.8167603444903,sill_diabasio
583171.7274631418,7013283.683489808,665.3156535938981,sill_diabasio
583209.2551664938,7013316.98188135,665.928060343204,sill_diabasio
583246.782869846,7013350.280272893,666.5404670925135,sill_diabasio
583284.3105731981,7013383.578664435,669.3247456497447,sill_diabasio
583321.8382765503,7013416.8770559775,672.3308462852897,sill_diabasio
583359.3659799024,7013450.17544752,675.0956131487212,sill_diabasio
583396.8936832545,7013483.473839061,678.758799601754,sill_diabasio
583434.4213866066,7013516.772230604,677.4648938872559,sill_diabasio
583471.9490899588,7013550.070622146,675.0,sill_diabasio
583509.476793311,7013583.3690136885,675.6155383486541,sill_diabasio
583547.004496663,7013616.667405231,678.7253941322069,sill_diabasio
583586.0255827744,7013645.99261958,682.2052331655761,sill_diabasio
583636.1952804395,7013645.656711286,681.4239818281533,sill_diabasio
583686.3649781046,7013645.320802993,679.7793576371037,sill_diabasio
583736.5346757697,7013644.9848947,679.0560294667346,sill_diabasio
583786.7043734349,7013644.648986408,680.0,sill_diabasio
583836.8740710999,7013644.313078115,680.0,sill_diabasio
583887.043768765,7013643.977169821,680.0,sill_diabasio
583937.2134664302,7013643.641261528,680.6122860861889,sill_diabasio
583987.3831640953,7013643.305353235,682.1053825908771,sill_diabasio
584037.5528617605,7013642.969444943,683.7725244074835,sill_diabasio
584087.7225594255,7013642.63353665,685.8967833539854,sill_diabasio
584136.0822181547,7013653.33426746,689.0716536332104,sill_diabasio
584183.516492262,7013669.677493521,694.9880444748657,sill_diabasio
584230.9507663695,7013686.020719582,704.0887628084796,sill_diabasio
584278.3850404768,7013702.363945643,715.3574861492885,sill_diabasio
584325.8193145843,7013718.707171706,726.570667464273,sill_diabasio
584373.2535886917,7013735.050397767,733.3495174641994,sill_diabasio
584420.687862799,7013751.393623828,737.7296267888063,sill_diabasio
584468.1221369065,7013767.736849889,742.0574949739737,sill_diabasio
584515.5564110138,7013784.080075951,748.7489733309013,sill_diabasio
584562.9906851213,7013800.4233020125,755.7838398209622,sill_diabasio
584610.4249592287,7013816.766528074,765.4462401303475,sill_diabasio
584657.859233336,7013833.109754135,774.9964698230947,sill_diabasio
584705.2935074435,7013849.452980196,784.664927367848,sill_diabasio
584752.7277815508,7013865.796206258,790.001186472675,sill_diabasio
584800.1620556583,7013882.139432319,791.5707796160765,sill_diabasio
584847.5963297657,7013898.482658381,785.8262774743255,sill_diabasio
584895.0306038731,7013914.825884442,778.8623118356959,sill_diabasio
584942.4648779805,7013931.169110504,772.2829915834144,sill_diabasio
584989.8991520879,7013947.512336565,767.7482381060845,sill_diabasio
585037.3334261953,7013963.855562626,766.3049954954338,sill_diabasio
585084.7677003028,7013980.198788688,764.4060247650452,sill_diabasio
585132.2019744101,7013996.542014749,762.901916505243,sill_diabasio
585179.6362485175,7014012.885240811,763.1845537389079,sill_diabasio
585227.070522625,7014029.228466872,765.3577327963416,sill_diabasio
585274.5047967323,7014045.571692933,771.4215798868897,sill_diabasio
585321.9390708398,7014061.9149189945,777.4374818458218,sill_diabasio
585369.3733449471,7014078.258145057,782.2848500948511,sill_diabasio
585416.8076190546,7014094.601371118,784.4797482782386,sill_diabasio
585464.241893162,7014110.944597179,784.2609667831139,sill_diabasio
585511.6761672694,7014127.28782324,781.0392071248657,sill_diabasio
585559.1104413768,7014143.631049302,776.5916700617942,sill_diabasio
585606.5447154841,7014159.974275364,771.3537803607587,sill_diabasio
585653.9789895916,7014176.317501425,767.4993550856623,sill_diabasio
585701.413263699,7014192.660727486,769.051976583506,sill_diabasio
585748.8475378064,7014209.003953547,772.85968702376,sill_diabasio
585796.2818119138,7014225.347179609,775.5579420635868,sill_diabasio
585843.7160860212,7014241.690405671,771.9096007068865,sill_diabasio
585891.1503601286,7014258.033631732,767.4332520711571,sill_diabasio
585938.5846342361,7014274.376857793,765.1805907383169,sill_diabasio
585986.0189083434,7014290.720083855,764.2982969425482,sill_diabasio
586033.4531824508,7014307.063309916,765.0455509329904,sill_diabasio
586078.171493418,7014328.049321624,768.8661552484662,sill_diabasio
586115.6641706112,7014361.387146315,774.3050075305769,sill_diabasio
586153.1568478043,7014394.724971005,779.7567614662992,sill_diabasio
586190.6495249975,7014428.062795695,785.4635712366724,sill_diabasio
586228.1422021905,7014461.400620385,795.8526005052627,sill_diabasio
586265.6348793836,7014494.738445076,807.5310450339931,sill_diabasio
586303.1275565767,7014528.076269766,819.5878170324562,sill_diabasio
586340.6202337699,7014561.4140944565,832.8268423231921,sill_diabasio
586379.5682735132,7014592.151754005,842.8058574857039,sill_diabasio
586427.5901217046,7014606.678057543,847.4505819509993,sill_diabasio
586475.6119698959,7014621.204361081,852.8652862179288,sill_diabasio
586523.6338180873,7014635.730664619,862.4895775743229,sill_diabasio
586571.6556662786,7014650.256968157,876.7322284638603,sill_diabasio
586619.6775144698,7014664.783271696,891.256145813813,sill_diabasio
586667.6993626612,7014679.309575234,903.9331885284864,sill_diabasio
586715.7212108525,7014693.835878772,914.6082665370404,sill_diabasio
586763.7430590438,7014708.36218231,925.1161209323428,sill_diabasio
586811.7649072352,7014722.888485848,934.3424403431762,sill_diabasio
586859.7867554264,7014737.414789386,941.3873036183757,sill_diabasio
586907.8086036177,7014751.941092924,946.1692637089476,sill_diabasio
586955.8304518091,7014766.467396462,945.1578223660964,sill_diabasio
587003.8523000004,7014780.9937,949.445947343226,sill_diabasio
585080.4972000001,7017250.261,582.6619779594807,sill_diabasio
585117.9725818114,7017283.780203451,585.2141472145196,sill_diabasio
585155.4479636226,7017317.299406903,591.7609417668779,sill_diabasio
585192.9233454339,7017350.818610354,596.4437935871556,sill_diabasio
585230.3987272452,7017384.337813806,603.4062822085523,sill_diabasio
585267.8741090563,7017417.857017257,611.0017020504794,sill_diabasio
585305.3494908676,7017451.376220709,619.165811420641,sill_diabasio
585350.3525507593,7017464.984597322,627.1897505382587,sill_diabasio
585400.6300200918,7017464.642078063,634.8437652471478,sill_diabasio
585450.9074894243,7017464.299558805,640.0,sill_diabasio
585501.1849587568,7017463.957039546,640.0,sill_diabasio
585551.4624280892,7017463.614520288,640.0,sill_diabasio
585598.1148232745,7017446.460053119,640.0,sill_diabasio
585644.0659436065,7017426.053294872,640.2672311082507,sill_diabasio
585690.0170639387,7017405.646536625,636.0838848538014,sill_diabasio
585735.9681842708,7017385.239778378,630.0658557222412,sill_diabasio
585781.9193046029,7017364.833020131,624.0849127932572,sill_diabasio
585827.8704249349,7017344.426261884,618.6274904871108,sill_diabasio
585873.821545267,7017324.019503637,615.4264853774574,sill_diabasio
585919.7726655991,7017303.61274539,613.8650642789983,sill_diabasio
585965.7237859311,7017283.205987143,613.8893500414067,sill_diabasio
586011.6749062632,7017262.799228896,613.1880529706228,sill_diabasio
586057.2326732588,7017241.551276671,612.2069813906594,sill_diabasio
586102.3545280034,7017219.371117376,612.2485137538374,sill_diabasio
586147.476382748,7017197.190958082,612.4852006401388,sill_diabasio
586192.5982374927,7017175.010798788,611.4382992494926,sill_diabasio
586237.7200922373,7017152.830639493,609.188545449711,sill_diabasio
586282.8419469821,7017130.650480199,607.1329036112094,sill_diabasio
586327.9638017267,7017108.470320905,606.0899872285595,sill_diabasio
586373.0856564713,7017086.29016161,605.6732749734422,sill_diabasio
586418.207511216,7017064.110002316,607.3593324425278,sill_diabasio
586463.3293659607,7017041.929843022,610.9621810942639,sill_diabasio
586508.4512207054,7017019.749683727,617.6687798581619,sill_diabasio
586550.5036720933,7016992.943026228,621.7460128269228,sill_diabasio
586588.4800426209,7016959.992509943,621.091865120515,sill_diabasio
586626.4564131484,7016927.041993657,617.6390134252551,sill_diabasio
586664.432783676,7016894.091477372,615.0,sill_diabasio
586702.4091542036,7016861.140961086,615.0,sill_diabasio
586740.3855247311,7016828.190444801,616.0298018098374,sill_diabasio
586753.7230125834,7016785.541549292,616.8435230871341,sill_diabasio
586748.3959828194,7016735.545909525,621.5812783677261,sill_diabasio
586743.0689530552,7016685.5502697565,630.6281178207382,sill_diabasio
586737.7419232911,7016635.554629989,640.8200855364066,sill_diabasio
586732.4148935269,7016585.558990221,652.5470289957643,sill_diabasio
586727.0878637629,7016535.563350452,668.8139335370633,sill_diabasio
586707.345692872,7016491.278796336,685.8108642448624,sill_diabasio
586676.9866401269,7016451.200508469,702.1896093481926,sill_diabasio
586646.627587382,7016411.122220602,712.5595330229285,sill_diabasio
586616.2685346369,7016371.043932734,708.4368210793319,sill_diabasio
586570.4913399467,7016353.58402217,699.9554002411163,sill_diabasio
586522.089799851,7016339.9740200285,689.2191258598891,sill_diabasio
586473.6882597551,7016326.364017888,673.8096144954388,sill_diabasio
586425.2867196593,7016312.7540157465,653.8619760934417,sill_diabasio
586376.8851795635,7016299.144013606,635.8949575424492,sill_diabasio
586328.4836394677,7016285.534011465,621.0642677560738,sill_diabasio
586280.082099372,7016271.924009324,610.8104735976772,sill_diabasio
586231.6805592763,7016258.314007183,604.2804223076936,sill_diabasio
586183.2790191805,7016244.704005042,598.5596462424548,sill_diabasio
586134.1768606469,7016233.9380624,596.5558063905436,sill_diabasio
586084.9919178736,7016223.508170439,595.6312806359865,sill_diabasio
586035.8069751003,7016213.078278479,594.4630145691483,sill_diabasio
585986.622032327,7016202.648386519,596.9070704263376,sill_diabasio
585937.4370895537,7016192.218494558,599.2263873362328,sill_diabasio
585888.2521467805,7016181.788602597,599.4808580586589,sill_diabasio
585839.0672040072,7016171.358710636,597.8386378353412,sill_diabasio
585789.8822612339,7016160.928818676,594.4816583154118,sill_diabasio
585740.3154170658,7016155.74768217,593.12481535328,sill_diabasio
585690.1387362232,7016158.9479855215,592.257374171604,sill_diabasio
585639.9620553806,7016162.148288873,594.0006246656744,sill_diabasio
585589.785374538,7016165.3485922245,593.7495959251034,sill_diabasio
585539.6086936954,7016168.548895576,590.3538336380423,sill_diabasio
585489.4320128529,7016171.749198928,587.1281497028419,sill_diabasio
585439.2553320102,7016174.949502279,584.5018068162276,sill_diabasio
585389.0786511677,7016178.149805631,583.9256775446346,sill_diabasio
585338.901970325,7016181.350108982,583.4536442306277,sill_diabasio
585288.7252894825,7016184.550412334,583.1692537771172,sill_diabasio
585238.5486086399,7016187.750715685,582.0420888986134,sill_diabasio
585188.3719277973,7016190.951019037,578.1029794028889,sill_diabasio
585138.1952469547,7016194.151322388,572.9593545200468,sill_diabasio
585088.018566112,7016197.35162574,567.4528100841719,sill_diabasio
585037.8418852695,7016200.551929091,562.1964180347894,sill_diabasio
585011.2229942085,7016238.297394747,547.996447978519,sill_diabasio
584989.921849312,7016283.840807751,541.4694870070031,sill_diabasio
584968.6207044156,7016329.384220754,536.9341962337496,sill_diabasio
584947.3195595192,7016374.927633758,537.8051325080469,sill_diabasio
584926.0184146228,7016420.471046762,538.1092647279326,sill_diabasio
584904.7172697263,7016466.0144597655,540.603334411462,sill_diabasio
584885.3822580933,7016512.423830502,543.9563008782176,sill_diabasio
584866.1617815589,7016558.883646727,546.4188521074082,sill_diabasio
584846.9413050245,7016605.343462952,546.9179757830702,sill_diabasio
584822.7620431344,7016649.38311875,543.3106339730876,sill_diabasio
584797.961725808,7016693.11966528,538.3030930700224,sill_diabasio
584780.5813102854,7016738.025178912,534.0693526564593,sill_diabasio
584790.733168868,7016787.268259738,536.0028661934361,sill_diabasio
584800.8850274506,7016836.511340564,538.6400262232402,sill_diabasio
584814.3756246674,7016884.279377868,538.7914266208918,sill_diabasio
584843.9446885932,7016924.94400255,546.3925238278972,sill_diabasio
584873.513752519,7016965.608627231,555.8974671060803,sill_diabasio
584903.0828164449,7017006.273251913,563.5454491104241,sill_diabasio
584932.6518803708,7017046.937876593,571.0306483442175,sill_diabasio
584962.2209442967,7017087.602501275,575.117256637319,sill_diabasio
584991.7900082226,7017128.267125956,577.4349929028153,sill_diabasio
585021.3590721483,7017168.9317506375,579.782571017337,sill_diabasio
585050.9281360742,7017209.596375318,580.0,sill_diabasio
585080.4972000001,7017250.261,582.6619779594807,sill_diabasio
587091.4426999995,7011815.913,785.2944590580807,sill_diabasio
587110.8037065783,7011769.233955078,776.9560180342264,sill_diabasio
587130.164713157,7011722.554910156,761.169582635797,sill_diabasio
587139.4197563028,7011674.750266839,746.2766516553489,sill_diabasio
587130.8040020317,7011624.955180847,736.1674545050166,sill_diabasio
587122.1882477605,7011575.160094855,726.7278212940757,sill_diabasio
587113.5724934894,7011525.365008864,720.5967261817011,sill_diabasio
